time,name,text,role,target,hate_speech,verbal_abuse,humor
57,[11:38:33 AM], <Léo-Soutien-Harceleur>, Stp,bully_support,none,no,none,no
58,[11:38:49 AM], <Coralie-Soutien-Victime>," c'est magnifique,  dommage que tu nois jalouse de fatimah ",victim_support,none,no,none,no
59,[11:38:50 AM], <Fatimah-Victime>, de rien de rien retourne bouffé ton popcorn mec,victim,none,no,none,no
60,[11:39:00 AM], <Julie-Harceleur>, jalouse de tya peau mi jaune mi marron,bully,victim,yes,denigration,no
61,[11:39:01 AM], <Pierre-Soutien-Victime>, mais cest une sale jalouse elle a rien a faire de sa vie et ta peau blanche a toi,victim_support,bully,yes,denigration,no
62,[11:39:23 AM], <Fatimah-Victime>," ben ouais,  jcrois qu't'es jalouse de ma peau",victim,none,no,none,no
63,[11:39:27 AM], <Julie-Harceleur>, jalouse de quoi mon pote tu me dégoute,bully,victim,no,denigration,no
64,[11:39:27 AM], <Pauline-Conciliateur>, elle manque peut etre juste d'amour non ? tu veux un calin ?,conciliator,none,no,none,no
65,[11:39:29 AM], <Léo-Soutien-Harceleur>, julie m'fait marrer toi t'es là t'es juste chiante wsh,bully_support,none,no,none,no
66,[11:39:34 AM], <Coralie-Soutien-Victime>, t'es blanche comme un cul tyu crois t'es mieux julie ?,victim_support,bully,yes,denigration,no
67,[11:39:38 AM], <Fatimah-Victime>," normal quand on voit la tienne, toute blanche (euh pardon rouge sous le soleil)j'aurai honte moi",victim,bully,yes,denigration,no
68,[11:39:51 AM], <Coralie-Soutien-Victime>, Eh vzy 1v1 demain julie jv bz,victim_support,bully,no,threat,no
69,[11:39:55 AM], <Fatimah-Victime>, une vraie babtou,victim,bully,yes,denigration,no
70,[11:40:00 AM], <Julie-Harceleur>, carolie tes de quelle couleur toi lol,bully,none,no,none,yes
71,[11:40:07 AM], <Pauline-Conciliateur>, ridiculus,conciliator,none,no,none,no
72,[11:40:13 AM], <Coralie-Soutien-Victime>, moi jsuis noire c'est encore mieux,victim_support,none,no,none,no
73,[11:40:29 AM], <Fatimah-Victime>, prends ça julie,victim,none,no,none,no
74,[11:40:32 AM], <Julie-Harceleur>, comme la femme qui lave mes chiottes,bully,none,yes,denigration,no
75,[11:40:50 AM], <Fatimah-Victime>, tu confinds avec ta reum la,victim,none,no,aggression-other,no
76,[11:40:56 AM], <Léo-Soutien-Harceleur>, Vazy Fatimah avec ton henné là on croirait tu t'es doigtée qd t'avais tes règles srx,bully_support,victim,yes,denigration,no
77,[11:40:57 AM], <Coralie-Soutien-Victime>, yes,victim_support,none,no,none,no
78,[11:41:03 AM], <Fatimah-Victime>, tu confonds avec ta reum la,victim,none,no,aggression-other,no
79,[11:41:06 AM], <Léo-Soutien-Harceleur>, Ca fait dégueulasse,bully_support,none,no,denigration,no
80,[11:41:23 AM], <Fatimah-Victime>, Leo parle pas de ceque tu connais pas puceau,victim,bully_support,no,name_calling,no
81,[11:41:43 AM], <Pauline-Conciliateur>, dégueu :'),conciliator,none,no,none,no
82,[11:41:43 AM], <Julie-Harceleur>, le traite pas de puceau y ta bz dans les chiotte,bully,victim,no,denigration,no
83,[11:41:47 AM], <Coralie-Soutien-Victime>, va doigter ta mere toi ,victim_support,bully_support,no,aggression-other,no
84,[11:41:59 AM], <Julie-Harceleur>, comme la moitié des mecs,bully,victim,no,denigration,no
85,[11:42:02 AM], <Pauline-Conciliateur>, laissez les daronnes tranquilles svp,conciliator,none,no,none,no
86,[11:42:11 AM], <Coralie-Soutien-Victime>, va doigter ta mere toi ,victim_support,conciliator,no,aggression-other,no
87,[11:42:16 AM], <Julie-Harceleur>, tu respect même pas ta relion t'es une szlope,bully,victim,yes,denigration,no
88,[11:42:32 AM], <Pauline-Conciliateur>, bah va fist ton pere alors,conciliator,victim_support,no,aggression-other,no
89,[11:42:35 AM], <Coralie-Soutien-Victime>, tu la connais meme pas sale pute,victim_support,bully,no,name_calling,no
90,[11:42:40 AM], <Léo-Soutien-Harceleur>," Tkt même pas que j'm'y connais et les meufs comme toi ça dégage, j'touche pas aux choses sales",bully_support,victim_support,no,denigration,no
91,[11:42:46 AM], <Julie-Harceleur>, MON PERE IL EST MORT,bully,none,no,none,no
92,[11:42:47 AM], <Pierre-Soutien-Victime>, tu connais rien et tu parle de religion,victim_support,none,no,none,no
93,[11:42:55 AM], <Coralie-Soutien-Victime>, bien fait xD c'est toi tes sale jsuis sure qtu suces  la chatte de ta mere ,victim_support,bully_support,no,aggression-other,no
94,[11:43:55 AM], <Julie-Harceleur>," écoute moi bien billi boy la dernière fois qu'un mec m'a dit ça il habitait en face d'un cimetière, maintenant il habit(e en face de chez lui",bully,none,no,threat,no
95,[11:43:55 AM], <Fatimah-Victime>, devant ton père,victim,none,no,none,no
96,[11:44:06 AM], <Pauline-Conciliateur>, XD,conciliator,none,no,none,no
97,[11:44:09 AM], <Léo-Soutien-Harceleur>," En vrai j'dis pas mais julie elle a grv raison,  en fait tu caches bien ton jeu Fatimah",bully_support,none,no,none,no
98,[11:44:11 AM], <Pauline-Conciliateur>, EXCELLENT pepite,conciliator,none,no,none,no
99,[11:44:16 AM], <Fatimah-Victime>, julie la fausse punchline,victim,none,no,none,no
100,[11:44:25 AM], <Coralie-Soutien-Victime>, tu ft pitié julie,victim_support,bully,no,denigration,no
101,[11:44:27 AM], <Léo-Soutien-Harceleur>, Tu fais genre t'es religieuse et tt mais les meufs comme vous on sait ce que ça fait en planque après les cours,bully_support,none,no,none,no
102,[11:44:52 AM], <Fatimah-Victime>, mais c'est vous qui avez un pb avec la religion,victim,none,no,none,no
103,[11:44:54 AM], <Pierre-Soutien-Victime>, tu fait pitié,victim_support,bully_support,no,denigration,no
104,[11:45:01 AM], <Coralie-Soutien-Victime>, qu'es ce que t'y connais toi,victim_support,none,no,none,no
105,[11:45:02 AM], <Fatimah-Victime>," c'est toi qu'en parle tout le temps moi juste, jvis ma vie",victim,none,no,none,no
106,[11:45:25 AM], <Coralie-Soutien-Victime>, les religieux sont bien plus eduqués que vous déja ,victim_support,none,no,none,no
107,[11:45:27 AM], <Fatimah-Victime>," ouais vzy, explique toi",victim,none,no,none,no
108,[11:45:34 AM], <Pierre-Soutien-Victime>, grave,victim_support,none,no,none,no
109,[11:45:39 AM], <Léo-Soutien-Harceleur>, Bah retourne faire ta vie en Algérie stp,bully_support,victim,yes,aggression-other,no
110,[11:45:40 AM], <Fatimah-Victime>, dite nous julie et LeoSoutienduharc ,victim,none,no,none,no
111,[11:45:43 AM], <Coralie-Soutien-Victime>, eux ils sucent pas des grosses bites a longueur de journee,victim_support,bully,no,aggression-other,no
112,[11:46:00 AM], <Pauline-Conciliateur>, chacun vis comme il a envie t'as pas a te mele de ce quil fait c'est juste nul et puérile en fait,conciliator,none,no,none,no
113,[11:46:20 AM], <Julie-Harceleur>, cool,bully,none,no,none,no
114,[11:46:41 AM], <Pauline-Conciliateur>, commence pas a souler toi tu sers a rien ,conciliator,bully_support,no,denigration,no
115,[11:46:41 AM], <Julie-Harceleur>, (ça devient relou),bully,none,no,none,no
116,[11:46:51 AM], <Fatimah-Victime>, ben c'toi qu'a commencé meuf,victim,bully,no,blaming,no
117,[11:46:54 AM], <Pauline-Conciliateur>, (ouais mdr),conciliator,none,no,none,yes
118,[11:46:59 AM], <Fatimah-Victime>, moi j'avais rien demandé,victim,none,no,none,no
119,[11:47:00 AM], <Coralie-Soutien-Victime>, de ouf apres tu te plaint ,victim_support,bully,no,blaming,no
120,[11:47:01 AM], <Léo-Soutien-Harceleur>, (tkt j'suis d'acc mais ils assument r),bully_support,none,no,none,no
121,[11:47:07 AM], <Coralie-Soutien-Victime>, assume enft,victim_support,none,no,none,no
122,[11:47:07 AM], <Julie-Harceleur>, ta grosse mere la pute je vais tenculer dans ton berceau tume connaispas moi,bully,victim_support,no,aggression-other,no
123,[11:47:20 AM], <Fatimah-Victime>, grosse gamine ouèch,victim,bully,no,name_calling,no
124,[11:47:23 AM], <Pauline-Conciliateur>, oublie pas de lui enfoncer le biberon ,conciliator,bully,no,aggression-other,no
125,[11:47:24 AM], <Julie-Harceleur>, jsuuis une folle moi,bully,none,no,none,no
126,[11:47:29 AM], <Léo-Soutien-Harceleur>, mdrrrrrrrrrrrrrrr,bully_support,none,no,none,yes
127,[11:47:40 AM], <Coralie-Soutien-Victime>, ohhhh viens essaie mon cul il s'ouvre pas pour toi dsl,victim_support,none,no,none,no
128,[11:47:43 AM], <Julie-Harceleur>, pauline tu devais nous réconciller lol,bully,none,no,none,yes
129,[11:47:43 AM], <Fatimah-Victime>," la meuf se lache,  elle crois quoi",victim,none,no,none,no
130,[11:48:02 AM], <Pauline-Conciliateur>, je m'ennuis ,conciliator,none,no,none,no
131,[11:48:05 AM], <Julie-Harceleur>, MOI JVOUS BZ MOI,bully,none,no,aggression-other,no
132,[11:48:08 AM], <Pauline-Conciliateur>, j'ai la dalle,conciliator,none,no,none,no
133,[11:48:08 AM], <Julie-Harceleur>, JSUIS UBNE FOLLE MOI TA MERE LA PUTEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,bully,victim,no,aggression-other,no
134,[11:48:18 AM], <Pierre-Soutien-Victime>, tu va rien faire sal;e folle,victim_support,bully,no,name_calling,no
135,[11:48:18 AM], <Léo-Soutien-Harceleur>, Bahahaha elle me fume cette meuf xD,bully_support,none,no,none,no
136,[11:48:25 AM], <Coralie-Soutien-Victime>, on sais qtes folle sale pute,victim_support,bully,no,denigration,no
137,[11:48:31 AM], <Julie-Harceleur>, CE WEEK END JE VOIS TITI oups,bully,none,no,none,no
138,[11:48:40 AM], <Pauline-Conciliateur>, cramer,conciliator,none,no,none,no
139,[11:48:45 AM], <Julie-Harceleur>, zut alors,bully,none,no,none,no
140,[11:48:53 AM], <Julie-Harceleur>, ct pas fait expres,bully,none,no,none,no
141,[11:49:04 AM], <Coralie-Soutien-Victime>," bon allez julie et leo retournez chez vos meres et laissez fatimah tranquille, merci",victim_support,none,no,none,no
142,[11:49:28 AM], <Pierre-Soutien-Victime>, aller by,victim_support,none,no,none,no
143,[11:49:36 AM], <Julie-Harceleur>, fatima je  la fait cuire en bropchette,bully,victim,no,threat,no
144,[11:49:40 AM], <Léo-Soutien-Harceleur>, Et Fatimah-Victime elle retourne dans son harem c'est ça ?,bully_support,victim,yes,denigration,no
145,[11:49:46 AM], <Julie-Harceleur>, bisous enh realité je vous aime damour,bully,none,no,none,yes
146,[11:49:52 AM], <Fatimah-Victime>, mais c'est toi,victim,none,no,none,no
147,[11:49:52 AM], <Coralie-Soutien-Victime>, non elle reste en france ,victim_support,none,no,none,no
148,[11:49:56 AM], <Julie-Harceleur>, fatima excuise moi jame pas ce role,bully,none,no,none,no
149,[11:49:56 AM], <Fatimah-Victime>, va tfaire cuire le cul julie,victim,bully,no,aggression-other,no
150,[11:50:07 AM], <Pauline-Conciliateur>, fait gaffe je sais comment dissoudre un corps humain et j'ai toujours un sac poubelle sur moi :)),conciliator,bully,no,threat,no
151,[11:50:25 AM], <Julie-Harceleur>, fatima tas besoin que je théberge que je fasse tes courses un massage aux pieds,bully,none,no,none,no
152,[11:50:37 AM], <Coralie-Soutien-Victime>, je vais t'aider pauline jsais comment cacher un corps,victim_support,none,no,none,no
153,[11:50:50 AM], <Pauline-Conciliateur>, ouais aides moi ! prends de l'acide mdr,conciliator,none,no,none,yes
154,[11:51:03 AM], <Coralie-Soutien-Victime>, ouais tkt,victim_support,none,no,none,no
155,[11:51:12 AM], <Julie-Harceleur>, beh en réalité tu fais bouffer le corps a un porc ça bouffe tout,bully,none,no,none,no
156,[11:51:27 AM], <Fatimah-Victime>, vous vous etes cru dans un mauvais film americain lol,victim,none,no,none,yes
157,[11:51:33 AM], <Pauline-Conciliateur>, donne le a fatimah T-T,conciliator,none,no,none,no
158,[11:51:36 AM], <Julie-Harceleur>, du coup la on s'allie tous pour tuer qlqn mlais qui,bully,none,no,none,no
159,[11:51:38 AM], <Coralie-Soutien-Victime>, bah va le bouffer alors tu va te regaler julie,victim_support,none,no,none,no
160,[11:51:47 AM], <Julie-Harceleur>, DESCEND,bully,none,no,none,no
161,[11:52:26 AM], <Coralie-Soutien-Victime>, QUI VOTE POUR TUER JULIE ,victim_support,none,no,none,no
162,[11:52:26 AM], <Fatimah-Victime>, (y) ,victim,none,no,none,no
163,[11:52:28 AM], <Pierre-Soutien-Victime>, (y) ,victim_support,none,no,none,no
164,[11:52:30 AM], <Fatimah-Victime>, (y),victim,none,no,none,no
0,leo77,11:08:43 AM, façon j'veux ps d'une crasseuse comme toi,bully_support,victim,no,denigration,no
1,Paul72,11:08:44 AM, Claire c'est pas le mot,bully_support,none,no,none,no
2,@FatimahVictime,11:08:48 AM, Je voudrais qu'on arrête de se moquer de moi et ma culture,victim,none,no,none,no
3,@FatimahVictime,11:09:30 AM, Salut Julie c'est avec toi que je voulais parler,victim,none,no,none,no
4,julie20,11:09:39 AM, la vie t'es fat ima,bully,victim,no,denigration,yes
5,coralie,11:09:48 AM, bizzarement ils insultent moins la,victim_support,none,no,none,no
6,@FatimahVictime,11:09:56 AM, arrête tes commentaires et de m'insulter dans mon dos tu crois que j'ai pas vu ton petit jeu... Et tes insinuations...,victim,none,no,none,no
7,leo77,11:10:09 AM, c'est une clocharde en meme temps,bully_support,victim,no,denigration,no
8,@FatimahVictime,11:10:15 AM, S'il te paît arrête.,victim,none,no,none,no
9,coralie,11:10:15 AM, ils ont meme pas d'interet a t'insulter,victim_support,none,no,none,no
10,julie20,11:10:26 AM, c pas dans ton dos chuis en face,bully,none,no,none,no
11,leo77,11:10:30 AM, bah on va voir en vrai si on va rien faire,bully_support,none,no,none,no
12,coralie,11:10:36 AM, mais regarde les ils peuvent que insulter vous pouvez argumenter ?,victim_support,none,no,none,no
13,@FatimahVictime,11:10:46 AM, FAT IMA .. tu as un humour incroyable !,victim,none,no,none,no
14,julie20,11:10:59 AM, oe je sais,bully,none,no,none,no
15,@FatimahVictime,11:11:01 AM," La dernière fois qu'on m'a fait cette blague, j'étais en maternelle.",victim,none,no,none,no
16,coralie,11:11:21 AM, c'est clair,victim_support,none,no,none,no
17,leo77,11:11:27 AM, bon tg tu parles trop,bully_support,victim,no,aggression-other,no
18,@FatimahVictime,11:11:35 AM, Leo..,victim,none,no,none,no
19,julie20,11:11:41 AM, tu casse les couilles,bully,victim,no,aggression-other,no
20,@FatimahVictime,11:11:42 AM, Tu n'as rien à faire ici..,victim,none,no,none,no
21,Paul72,11:11:44 AM, manges du couscous,bully_support,victim,yes,aggression-other,no
22,@FatimahVictime,11:11:49 AM, C'est entre moi et julie !,victim,none,no,none,no
23,leo77,11:11:58 AM, on va te faire manger du saucisson,bully_support,victim,yes,threat,no
24,coralie,11:12:10 AM, enfaite les gars vous savez pas harceler,victim_support,none,no,none,no
25,julie20,11:12:12 AM, trahisonnnnnnnnn,bully,none,no,none,no
26,coralie,11:12:15 AM, vous etees des breles,victim_support,bully/bully_support,no,denigration,no
27,@FatimahVictime,11:12:34 AM, Ils sont nuls !,victim,bully/bully_support,no,denigration,no
28,coralie,11:12:41 AM, grave,victim_support,none,no,none,no
29,@FatimahVictime,11:12:46 AM, mdr,victim,none,no,none,yes
30,leo77,11:12:51 AM, coralie ferme ta gueule toi aussi t'es une petasse,bully_support,victim_support,no,aggression-other,no
31,julie20,11:12:53 AM, t'es Fatigué,bully,victim_support,no,denigration,no
32,Paul72,11:12:54 AM, ah parce que c'est un job maintenant,bully_support,none,no,none,no
33,@FatimahVictime,11:13:01 AM, Bon Julie,victim,none,no,none,no
34,coralie,11:13:04 AM, octogone quand tu veux leo77,victim_support,none,no,none,no
35,@FatimahVictime,11:13:13 AM, tu peux me promettre que tu vas arrêter ?,victim,none,no,none,no
36,coralie,11:13:14 AM, avec ton corps tout frele,victim_support,bully,no,denigration,no
37,leo77,11:13:21 AM, coralie et fatimah c'est des salopes,bully_support,victim/victim_support,no,name_calling,no
38,@FatimahVictime,11:13:28 AM, ce sont *,victim,none,no,none,no
39,julie20,11:13:33 AM, mais oui mv,bully,none,no,none,no
40,leo77,11:13:36 AM, m'en branle,bully_support,none,no,none,no
41,coralie,11:13:37 AM, leo77 n'a pas d'arguments,victim_support,none,no,none,no
42,@FatimahVictime,11:13:38 AM, quand on parle bien français!!,victim,none,no,none,no
43,julie20,11:13:51 AM, tg rentre chez toi,bully,victim,yes,aggression-other,no
44,@FatimahVictime,11:13:53 AM, ... je suis française donc je suis chez moi,victim,none,no,none,no
45,coralie,11:14:05 AM, leo77 il sais pas insulter et il sais pas parler francais,victim_support,bully_support,no,denigration,no
46,julie20,11:14:12 AM, t'es sans papiers on le sais,bully,none,no,none,no
47,@FatimahVictime,11:14:22 AM, tu veux les voir julie ?,victim,none,no,none,no
48,leo77,11:14:33 AM, fatimah pas très francais,bully_support,victim,yes,denigration,no
49,Paul72,11:14:34 AM, La géographie c'est pas ton fort,bully_support,victim,no,denigration,no
50,julie20,11:14:43 AM, tu peux pas les monter,bully,none,no,none,no
51,coralie,11:15:04 AM, le niveau de vos blagues est eclaté les gars faite un effort,victim_support,bully/bully_support,no,denigration,no
52,leo77,11:15:17 AM," fatimah son vagin il sens le cochon,",bully_support,victim,no,denigration,no
53,Paul72,11:15:24 AM, retourne te faire enculer par un singe,bully_support,victim,no,aggression-other,no
54,julie20,11:15:30 AM, tu sais nager fat ?N,bully,none,no,none,no
55,@FatimahVictime,11:15:38 AM, C'est pas toi qui vas le sentir Leo !,victim,none,no,none,no
56,leo77,11:16:14 AM," tkt y a des photos qui tournent , pas très rasé tout ca",bully_support,victim,no,denigration,no
57,Paul72,11:16:32 AM, you born fat,bully_support,victim,no,denigration,no
